"doi","title","canonical_url","pmid","pmcid","mendeley_uuid","update_date","issued","pdf","html","readers","total","mendeley_class","mendeley_name","mendeley_value","alert_id","level","class_name","message","status","hostname","target_url","alert_source","unresolved","alert_create_date","alert_from","alert_to","alert_val"
"10.1371/journal.pone.0058822","Effects of Lithium and Valproic Acid on Gene Expression and Phenotypic Markers in an NT2 Neurosphere Model of Neural Development","http://www.plosone.org/article/info%3Adoi%2F10.1371%2Fjournal.pone.0058822","23527032","3602582","cbc2bcfd-31b6-394a-9886-03624ce156dc","2014-11-02T22:57:11Z","2013-03-19",NA,NA,NA,0,NA,NA,NA,12891480,"WARN","EventCountDecreasingError","Event count decreased from 8 to 0",NA,"rwc-prod-alm03.int.plos.org",NA,"mendeley",FALSE,"2014-10-28T08:09:35Z",8,0,8
"10.1371/journal.pone.0058822","Effects of Lithium and Valproic Acid on Gene Expression and Phenotypic Markers in an NT2 Neurosphere Model of Neural Development","http://www.plosone.org/article/info%3Adoi%2F10.1371%2Fjournal.pone.0058822","23527032","3602582","cbc2bcfd-31b6-394a-9886-03624ce156dc","2014-11-02T22:57:11Z","2013-03-19",NA,NA,NA,4396,NA,NA,NA,12891480,"WARN","EventCountDecreasingError","Event count decreased from 8 to 0",NA,"rwc-prod-alm03.int.plos.org",NA,"mendeley",FALSE,"2014-10-28T08:09:35Z",8,0,8
"10.1371/journal.pone.0058822","Effects of Lithium and Valproic Acid on Gene Expression and Phenotypic Markers in an NT2 Neurosphere Model of Neural Development","http://www.plosone.org/article/info%3Adoi%2F10.1371%2Fjournal.pone.0058822","23527032","3602582","cbc2bcfd-31b6-394a-9886-03624ce156dc","2014-11-02T22:57:11Z","2013-03-19",NA,NA,NA,0,NA,NA,NA,12891480,"WARN","EventCountDecreasingError","Event count decreased from 8 to 0",NA,"rwc-prod-alm03.int.plos.org",NA,"mendeley",FALSE,"2014-10-28T08:09:35Z",8,0,8
"10.1371/journal.pone.0058822","Effects of Lithium and Valproic Acid on Gene Expression and Phenotypic Markers in an NT2 Neurosphere Model of Neural Development","http://www.plosone.org/article/info%3Adoi%2F10.1371%2Fjournal.pone.0058822","23527032","3602582","cbc2bcfd-31b6-394a-9886-03624ce156dc","2014-11-02T22:57:11Z","2013-03-19",0,9,NA,9,NA,NA,NA,12891480,"WARN","EventCountDecreasingError","Event count decreased from 8 to 0",NA,"rwc-prod-alm03.int.plos.org",NA,"mendeley",FALSE,"2014-10-28T08:09:35Z",8,0,8
"10.1371/journal.pone.0058822","Effects of Lithium and Valproic Acid on Gene Expression and Phenotypic Markers in an NT2 Neurosphere Model of Neural Development","http://www.plosone.org/article/info%3Adoi%2F10.1371%2Fjournal.pone.0058822","23527032","3602582","cbc2bcfd-31b6-394a-9886-03624ce156dc","2014-11-02T22:57:11Z","2013-03-19",NA,NA,NA,0,NA,NA,NA,12891480,"WARN","EventCountDecreasingError","Event count decreased from 8 to 0",NA,"rwc-prod-alm03.int.plos.org",NA,"mendeley",FALSE,"2014-10-28T08:09:35Z",8,0,8
"10.1371/journal.pone.0058822","Effects of Lithium and Valproic Acid on Gene Expression and Phenotypic Markers in an NT2 Neurosphere Model of Neural Development","http://www.plosone.org/article/info%3Adoi%2F10.1371%2Fjournal.pone.0058822","23527032","3602582","cbc2bcfd-31b6-394a-9886-03624ce156dc","2014-11-02T22:57:11Z","2013-03-19",NA,NA,NA,0,NA,NA,NA,12891480,"WARN","EventCountDecreasingError","Event count decreased from 8 to 0",NA,"rwc-prod-alm03.int.plos.org",NA,"mendeley",FALSE,"2014-10-28T08:09:35Z",8,0,8
"10.1371/journal.pone.0058822","Effects of Lithium and Valproic Acid on Gene Expression and Phenotypic Markers in an NT2 Neurosphere Model of Neural Development","http://www.plosone.org/article/info%3Adoi%2F10.1371%2Fjournal.pone.0058822","23527032","3602582","cbc2bcfd-31b6-394a-9886-03624ce156dc","2014-11-02T22:57:11Z","2013-03-19",NA,NA,NA,0,NA,NA,NA,12891480,"WARN","EventCountDecreasingError","Event count decreased from 8 to 0",NA,"rwc-prod-alm03.int.plos.org",NA,"mendeley",FALSE,"2014-10-28T08:09:35Z",8,0,8
"10.1371/journal.pone.0058822","Effects of Lithium and Valproic Acid on Gene Expression and Phenotypic Markers in an NT2 Neurosphere Model of Neural Development","http://www.plosone.org/article/info%3Adoi%2F10.1371%2Fjournal.pone.0058822","23527032","3602582","cbc2bcfd-31b6-394a-9886-03624ce156dc","2014-11-02T22:57:11Z","2013-03-19",NA,NA,NA,0,NA,NA,NA,12891480,"WARN","EventCountDecreasingError","Event count decreased from 8 to 0",NA,"rwc-prod-alm03.int.plos.org",NA,"mendeley",FALSE,"2014-10-28T08:09:35Z",8,0,8
"10.1371/journal.pone.0058822","Effects of Lithium and Valproic Acid on Gene Expression and Phenotypic Markers in an NT2 Neurosphere Model of Neural Development","http://www.plosone.org/article/info%3Adoi%2F10.1371%2Fjournal.pone.0058822","23527032","3602582","cbc2bcfd-31b6-394a-9886-03624ce156dc","2014-11-02T22:57:11Z","2013-03-19",NA,NA,NA,0,NA,NA,NA,12891480,"WARN","EventCountDecreasingError","Event count decreased from 8 to 0",NA,"rwc-prod-alm03.int.plos.org",NA,"mendeley",FALSE,"2014-10-28T08:09:35Z",8,0,8
"10.1371/journal.pone.0058822","Effects of Lithium and Valproic Acid on Gene Expression and Phenotypic Markers in an NT2 Neurosphere Model of Neural Development","http://www.plosone.org/article/info%3Adoi%2F10.1371%2Fjournal.pone.0058822","23527032","3602582","cbc2bcfd-31b6-394a-9886-03624ce156dc","2014-11-02T22:57:11Z","2013-03-19",NA,NA,NA,0,NA,NA,NA,12891480,"WARN","EventCountDecreasingError","Event count decreased from 8 to 0",NA,"rwc-prod-alm03.int.plos.org",NA,"mendeley",FALSE,"2014-10-28T08:09:35Z",8,0,8
"10.1371/journal.pone.0058822","Effects of Lithium and Valproic Acid on Gene Expression and Phenotypic Markers in an NT2 Neurosphere Model of Neural Development","http://www.plosone.org/article/info%3Adoi%2F10.1371%2Fjournal.pone.0058822","23527032","3602582","cbc2bcfd-31b6-394a-9886-03624ce156dc","2014-11-02T22:57:11Z","2013-03-19",NA,NA,NA,0,NA,NA,NA,12891480,"WARN","EventCountDecreasingError","Event count decreased from 8 to 0",NA,"rwc-prod-alm03.int.plos.org",NA,"mendeley",FALSE,"2014-10-28T08:09:35Z",8,0,8
"10.1371/journal.pone.0058822","Effects of Lithium and Valproic Acid on Gene Expression and Phenotypic Markers in an NT2 Neurosphere Model of Neural Development","http://www.plosone.org/article/info%3Adoi%2F10.1371%2Fjournal.pone.0058822","23527032","3602582","cbc2bcfd-31b6-394a-9886-03624ce156dc","2014-11-02T22:57:11Z","2013-03-19",NA,NA,NA,0,NA,NA,NA,12891480,"WARN","EventCountDecreasingError","Event count decreased from 8 to 0",NA,"rwc-prod-alm03.int.plos.org",NA,"mendeley",FALSE,"2014-10-28T08:09:35Z",8,0,8
"10.1371/journal.pone.0058822","Effects of Lithium and Valproic Acid on Gene Expression and Phenotypic Markers in an NT2 Neurosphere Model of Neural Development","http://www.plosone.org/article/info%3Adoi%2F10.1371%2Fjournal.pone.0058822","23527032","3602582","cbc2bcfd-31b6-394a-9886-03624ce156dc","2014-11-02T22:57:11Z","2013-03-19",NA,NA,NA,0,NA,NA,NA,12891480,"WARN","EventCountDecreasingError","Event count decreased from 8 to 0",NA,"rwc-prod-alm03.int.plos.org",NA,"mendeley",FALSE,"2014-10-28T08:09:35Z",8,0,8
"10.1371/journal.pone.0058822","Effects of Lithium and Valproic Acid on Gene Expression and Phenotypic Markers in an NT2 Neurosphere Model of Neural Development","http://www.plosone.org/article/info%3Adoi%2F10.1371%2Fjournal.pone.0058822","23527032","3602582","cbc2bcfd-31b6-394a-9886-03624ce156dc","2014-11-02T22:57:11Z","2013-03-19",NA,NA,NA,0,NA,NA,NA,12891480,"WARN","EventCountDecreasingError","Event count decreased from 8 to 0",NA,"rwc-prod-alm03.int.plos.org",NA,"mendeley",FALSE,"2014-10-28T08:09:35Z",8,0,8
"10.1371/journal.pmed.1001401","The Cost and Impact of Scaling Up Pre-exposure Prophylaxis for HIV Prevention: A Systematic Review of Cost-Effectiveness Modelling Studies","http://www.plosmedicine.org/article/info%3Adoi%2F10.1371%2Fjournal.pmed.1001401","23554579","3595225","699f5f86-597c-37d4-bdb4-816ab74cccdf","2014-11-02T22:07:26Z","2013-03-12",NA,NA,NA,0,NA,NA,NA,12891440,"WARN","EventCountDecreasingError","Event count decreased from 26 to 0",NA,"rwc-prod-alm03.int.plos.org",NA,"mendeley",FALSE,"2014-10-28T08:09:34Z",26,0,26
"10.1371/journal.pmed.1001401","The Cost and Impact of Scaling Up Pre-exposure Prophylaxis for HIV Prevention: A Systematic Review of Cost-Effectiveness Modelling Studies","http://www.plosmedicine.org/article/info%3Adoi%2F10.1371%2Fjournal.pmed.1001401","23554579","3595225","699f5f86-597c-37d4-bdb4-816ab74cccdf","2014-11-02T22:07:26Z","2013-03-12",NA,NA,NA,0,NA,NA,NA,12891440,"WARN","EventCountDecreasingError","Event count decreased from 26 to 0",NA,"rwc-prod-alm03.int.plos.org",NA,"mendeley",FALSE,"2014-10-28T08:09:34Z",26,0,26
"10.1371/journal.pmed.1001401","The Cost and Impact of Scaling Up Pre-exposure Prophylaxis for HIV Prevention: A Systematic Review of Cost-Effectiveness Modelling Studies","http://www.plosmedicine.org/article/info%3Adoi%2F10.1371%2Fjournal.pmed.1001401","23554579","3595225","699f5f86-597c-37d4-bdb4-816ab74cccdf","2014-11-02T22:07:26Z","2013-03-12",NA,NA,NA,6,NA,NA,NA,12891440,"WARN","EventCountDecreasingError","Event count decreased from 26 to 0",NA,"rwc-prod-alm03.int.plos.org",NA,"mendeley",FALSE,"2014-10-28T08:09:34Z",26,0,26
"10.1371/journal.pmed.1001401","The Cost and Impact of Scaling Up Pre-exposure Prophylaxis for HIV Prevention: A Systematic Review of Cost-Effectiveness Modelling Studies","http://www.plosmedicine.org/article/info%3Adoi%2F10.1371%2Fjournal.pmed.1001401","23554579","3595225","699f5f86-597c-37d4-bdb4-816ab74cccdf","2014-11-02T22:07:26Z","2013-03-12",NA,NA,NA,12,NA,NA,NA,12891440,"WARN","EventCountDecreasingError","Event count decreased from 26 to 0",NA,"rwc-prod-alm03.int.plos.org",NA,"mendeley",FALSE,"2014-10-28T08:09:34Z",26,0,26
"10.1371/journal.pmed.1001401","The Cost and Impact of Scaling Up Pre-exposure Prophylaxis for HIV Prevention: A Systematic Review of Cost-Effectiveness Modelling Studies","http://www.plosmedicine.org/article/info%3Adoi%2F10.1371%2Fjournal.pmed.1001401","23554579","3595225","699f5f86-597c-37d4-bdb4-816ab74cccdf","2014-11-02T22:07:26Z","2013-03-12",942,7233,NA,8318,NA,NA,NA,12891440,"WARN","EventCountDecreasingError","Event count decreased from 26 to 0",NA,"rwc-prod-alm03.int.plos.org",NA,"mendeley",FALSE,"2014-10-28T08:09:34Z",26,0,26
"10.1371/journal.pmed.1001401","The Cost and Impact of Scaling Up Pre-exposure Prophylaxis for HIV Prevention: A Systematic Review of Cost-Effectiveness Modelling Studies","http://www.plosmedicine.org/article/info%3Adoi%2F10.1371%2Fjournal.pmed.1001401","23554579","3595225","699f5f86-597c-37d4-bdb4-816ab74cccdf","2014-11-02T22:07:26Z","2013-03-12",NA,NA,NA,0,NA,NA,NA,12891440,"WARN","EventCountDecreasingError","Event count decreased from 26 to 0",NA,"rwc-prod-alm03.int.plos.org",NA,"mendeley",FALSE,"2014-10-28T08:09:34Z",26,0,26
"10.1371/journal.pmed.1001401","The Cost and Impact of Scaling Up Pre-exposure Prophylaxis for HIV Prevention: A Systematic Review of Cost-Effectiveness Modelling Studies","http://www.plosmedicine.org/article/info%3Adoi%2F10.1371%2Fjournal.pmed.1001401","23554579","3595225","699f5f86-597c-37d4-bdb4-816ab74cccdf","2014-11-02T22:07:26Z","2013-03-12",NA,NA,NA,12,NA,NA,NA,12891440,"WARN","EventCountDecreasingError","Event count decreased from 26 to 0",NA,"rwc-prod-alm03.int.plos.org",NA,"mendeley",FALSE,"2014-10-28T08:09:34Z",26,0,26
"10.1371/journal.pmed.1001401","The Cost and Impact of Scaling Up Pre-exposure Prophylaxis for HIV Prevention: A Systematic Review of Cost-Effectiveness Modelling Studies","http://www.plosmedicine.org/article/info%3Adoi%2F10.1371%2Fjournal.pmed.1001401","23554579","3595225","699f5f86-597c-37d4-bdb4-816ab74cccdf","2014-11-02T22:07:26Z","2013-03-12",328,495,NA,823,NA,NA,NA,12891440,"WARN","EventCountDecreasingError","Event count decreased from 26 to 0",NA,"rwc-prod-alm03.int.plos.org",NA,"mendeley",FALSE,"2014-10-28T08:09:34Z",26,0,26
"10.1371/journal.pmed.1001401","The Cost and Impact of Scaling Up Pre-exposure Prophylaxis for HIV Prevention: A Systematic Review of Cost-Effectiveness Modelling Studies","http://www.plosmedicine.org/article/info%3Adoi%2F10.1371%2Fjournal.pmed.1001401","23554579","3595225","699f5f86-597c-37d4-bdb4-816ab74cccdf","2014-11-02T22:07:26Z","2013-03-12",NA,NA,23,36,NA,NA,NA,12891440,"WARN","EventCountDecreasingError","Event count decreased from 26 to 0",NA,"rwc-prod-alm03.int.plos.org",NA,"mendeley",FALSE,"2014-10-28T08:09:34Z",26,0,26
"10.1371/journal.pmed.1001401","The Cost and Impact of Scaling Up Pre-exposure Prophylaxis for HIV Prevention: A Systematic Review of Cost-Effectiveness Modelling Studies","http://www.plosmedicine.org/article/info%3Adoi%2F10.1371%2Fjournal.pmed.1001401","23554579","3595225","699f5f86-597c-37d4-bdb4-816ab74cccdf","2014-11-02T22:07:26Z","2013-03-12",NA,NA,0,0,NA,NA,NA,12891440,"WARN","EventCountDecreasingError","Event count decreased from 26 to 0",NA,"rwc-prod-alm03.int.plos.org",NA,"mendeley",FALSE,"2014-10-28T08:09:34Z",26,0,26
"10.1371/journal.pmed.1001401","The Cost and Impact of Scaling Up Pre-exposure Prophylaxis for HIV Prevention: A Systematic Review of Cost-Effectiveness Modelling Studies","http://www.plosmedicine.org/article/info%3Adoi%2F10.1371%2Fjournal.pmed.1001401","23554579","3595225","699f5f86-597c-37d4-bdb4-816ab74cccdf","2014-11-02T22:07:26Z","2013-03-12",NA,NA,NA,15,NA,NA,NA,12891440,"WARN","EventCountDecreasingError","Event count decreased from 26 to 0",NA,"rwc-prod-alm03.int.plos.org",NA,"mendeley",FALSE,"2014-10-28T08:09:34Z",26,0,26
"10.1371/journal.pmed.1001401","The Cost and Impact of Scaling Up Pre-exposure Prophylaxis for HIV Prevention: A Systematic Review of Cost-Effectiveness Modelling Studies","http://www.plosmedicine.org/article/info%3Adoi%2F10.1371%2Fjournal.pmed.1001401","23554579","3595225","699f5f86-597c-37d4-bdb4-816ab74cccdf","2014-11-02T22:07:26Z","2013-03-12",NA,NA,NA,0,NA,NA,NA,12891440,"WARN","EventCountDecreasingError","Event count decreased from 26 to 0",NA,"rwc-prod-alm03.int.plos.org",NA,"mendeley",FALSE,"2014-10-28T08:09:34Z",26,0,26
"10.1371/journal.pmed.1001401","The Cost and Impact of Scaling Up Pre-exposure Prophylaxis for HIV Prevention: A Systematic Review of Cost-Effectiveness Modelling Studies","http://www.plosmedicine.org/article/info%3Adoi%2F10.1371%2Fjournal.pmed.1001401","23554579","3595225","699f5f86-597c-37d4-bdb4-816ab74cccdf","2014-11-02T22:07:26Z","2013-03-12",NA,NA,NA,0,NA,NA,NA,12891440,"WARN","EventCountDecreasingError","Event count decreased from 26 to 0",NA,"rwc-prod-alm03.int.plos.org",NA,"mendeley",FALSE,"2014-10-28T08:09:34Z",26,0,26
"10.1371/journal.pmed.1001401","The Cost and Impact of Scaling Up Pre-exposure Prophylaxis for HIV Prevention: A Systematic Review of Cost-Effectiveness Modelling Studies","http://www.plosmedicine.org/article/info%3Adoi%2F10.1371%2Fjournal.pmed.1001401","23554579","3595225","699f5f86-597c-37d4-bdb4-816ab74cccdf","2014-11-02T22:07:26Z","2013-03-12",NA,NA,NA,10410,NA,NA,NA,12891440,"WARN","EventCountDecreasingError","Event count decreased from 26 to 0",NA,"rwc-prod-alm03.int.plos.org",NA,"mendeley",FALSE,"2014-10-28T08:09:34Z",26,0,26
"10.1371/journal.pmed.1001401","The Cost and Impact of Scaling Up Pre-exposure Prophylaxis for HIV Prevention: A Systematic Review of Cost-Effectiveness Modelling Studies","http://www.plosmedicine.org/article/info%3Adoi%2F10.1371%2Fjournal.pmed.1001401","23554579","3595225","699f5f86-597c-37d4-bdb4-816ab74cccdf","2014-11-02T22:07:26Z","2013-03-12",NA,NA,NA,0,NA,NA,NA,12891440,"WARN","EventCountDecreasingError","Event count decreased from 26 to 0",NA,"rwc-prod-alm03.int.plos.org",NA,"mendeley",FALSE,"2014-10-28T08:09:34Z",26,0,26
"10.1371/journal.pmed.1001401","The Cost and Impact of Scaling Up Pre-exposure Prophylaxis for HIV Prevention: A Systematic Review of Cost-Effectiveness Modelling Studies","http://www.plosmedicine.org/article/info%3Adoi%2F10.1371%2Fjournal.pmed.1001401","23554579","3595225","699f5f86-597c-37d4-bdb4-816ab74cccdf","2014-11-02T22:07:26Z","2013-03-12",0,17,NA,17,NA,NA,NA,12891440,"WARN","EventCountDecreasingError","Event count decreased from 26 to 0",NA,"rwc-prod-alm03.int.plos.org",NA,"mendeley",FALSE,"2014-10-28T08:09:34Z",26,0,26
"10.1371/journal.pmed.1001401","The Cost and Impact of Scaling Up Pre-exposure Prophylaxis for HIV Prevention: A Systematic Review of Cost-Effectiveness Modelling Studies","http://www.plosmedicine.org/article/info%3Adoi%2F10.1371%2Fjournal.pmed.1001401","23554579","3595225","699f5f86-597c-37d4-bdb4-816ab74cccdf","2014-11-02T22:07:26Z","2013-03-12",NA,NA,NA,14,NA,NA,NA,12891440,"WARN","EventCountDecreasingError","Event count decreased from 26 to 0",NA,"rwc-prod-alm03.int.plos.org",NA,"mendeley",FALSE,"2014-10-28T08:09:34Z",26,0,26
"10.1371/journal.pmed.1001401","The Cost and Impact of Scaling Up Pre-exposure Prophylaxis for HIV Prevention: A Systematic Review of Cost-Effectiveness Modelling Studies","http://www.plosmedicine.org/article/info%3Adoi%2F10.1371%2Fjournal.pmed.1001401","23554579","3595225","699f5f86-597c-37d4-bdb4-816ab74cccdf","2014-11-02T22:07:26Z","2013-03-12",NA,NA,NA,0,NA,NA,NA,12891440,"WARN","EventCountDecreasingError","Event count decreased from 26 to 0",NA,"rwc-prod-alm03.int.plos.org",NA,"mendeley",FALSE,"2014-10-28T08:09:34Z",26,0,26
"10.1371/journal.pmed.1001401","The Cost and Impact of Scaling Up Pre-exposure Prophylaxis for HIV Prevention: A Systematic Review of Cost-Effectiveness Modelling Studies","http://www.plosmedicine.org/article/info%3Adoi%2F10.1371%2Fjournal.pmed.1001401","23554579","3595225","699f5f86-597c-37d4-bdb4-816ab74cccdf","2014-11-02T22:07:26Z","2013-03-12",NA,NA,NA,0,NA,NA,NA,12891440,"WARN","EventCountDecreasingError","Event count decreased from 26 to 0",NA,"rwc-prod-alm03.int.plos.org",NA,"mendeley",FALSE,"2014-10-28T08:09:34Z",26,0,26
"10.1371/journal.pmed.1001401","The Cost and Impact of Scaling Up Pre-exposure Prophylaxis for HIV Prevention: A Systematic Review of Cost-Effectiveness Modelling Studies","http://www.plosmedicine.org/article/info%3Adoi%2F10.1371%2Fjournal.pmed.1001401","23554579","3595225","699f5f86-597c-37d4-bdb4-816ab74cccdf","2014-11-02T22:07:26Z","2013-03-12",NA,NA,NA,0,NA,NA,NA,12891440,"WARN","EventCountDecreasingError","Event count decreased from 26 to 0",NA,"rwc-prod-alm03.int.plos.org",NA,"mendeley",FALSE,"2014-10-28T08:09:34Z",26,0,26
"10.1371/journal.pmed.1001401","The Cost and Impact of Scaling Up Pre-exposure Prophylaxis for HIV Prevention: A Systematic Review of Cost-Effectiveness Modelling Studies","http://www.plosmedicine.org/article/info%3Adoi%2F10.1371%2Fjournal.pmed.1001401","23554579","3595225","699f5f86-597c-37d4-bdb4-816ab74cccdf","2014-11-02T22:07:26Z","2013-03-12",NA,NA,NA,0,NA,NA,NA,12891440,"WARN","EventCountDecreasingError","Event count decreased from 26 to 0",NA,"rwc-prod-alm03.int.plos.org",NA,"mendeley",FALSE,"2014-10-28T08:09:34Z",26,0,26
"10.1371/journal.pmed.1001401","The Cost and Impact of Scaling Up Pre-exposure Prophylaxis for HIV Prevention: A Systematic Review of Cost-Effectiveness Modelling Studies","http://www.plosmedicine.org/article/info%3Adoi%2F10.1371%2Fjournal.pmed.1001401","23554579","3595225","699f5f86-597c-37d4-bdb4-816ab74cccdf","2014-11-02T22:07:26Z","2013-03-12",NA,NA,NA,0,NA,NA,NA,12891440,"WARN","EventCountDecreasingError","Event count decreased from 26 to 0",NA,"rwc-prod-alm03.int.plos.org",NA,"mendeley",FALSE,"2014-10-28T08:09:34Z",26,0,26
"10.1371/journal.pmed.1001401","The Cost and Impact of Scaling Up Pre-exposure Prophylaxis for HIV Prevention: A Systematic Review of Cost-Effectiveness Modelling Studies","http://www.plosmedicine.org/article/info%3Adoi%2F10.1371%2Fjournal.pmed.1001401","23554579","3595225","699f5f86-597c-37d4-bdb4-816ab74cccdf","2014-11-02T22:07:26Z","2013-03-12",NA,NA,NA,0,NA,NA,NA,12891440,"WARN","EventCountDecreasingError","Event count decreased from 26 to 0",NA,"rwc-prod-alm03.int.plos.org",NA,"mendeley",FALSE,"2014-10-28T08:09:34Z",26,0,26
"10.1371/journal.pmed.1001401","The Cost and Impact of Scaling Up Pre-exposure Prophylaxis for HIV Prevention: A Systematic Review of Cost-Effectiveness Modelling Studies","http://www.plosmedicine.org/article/info%3Adoi%2F10.1371%2Fjournal.pmed.1001401","23554579","3595225","699f5f86-597c-37d4-bdb4-816ab74cccdf","2014-11-02T22:07:26Z","2013-03-12",NA,NA,NA,0,NA,NA,NA,12891440,"WARN","EventCountDecreasingError","Event count decreased from 26 to 0",NA,"rwc-prod-alm03.int.plos.org",NA,"mendeley",FALSE,"2014-10-28T08:09:34Z",26,0,26
"10.1371/journal.pmed.1001401","The Cost and Impact of Scaling Up Pre-exposure Prophylaxis for HIV Prevention: A Systematic Review of Cost-Effectiveness Modelling Studies","http://www.plosmedicine.org/article/info%3Adoi%2F10.1371%2Fjournal.pmed.1001401","23554579","3595225","699f5f86-597c-37d4-bdb4-816ab74cccdf","2014-11-02T22:07:26Z","2013-03-12",NA,NA,NA,0,NA,NA,NA,12891440,"WARN","EventCountDecreasingError","Event count decreased from 26 to 0",NA,"rwc-prod-alm03.int.plos.org",NA,"mendeley",FALSE,"2014-10-28T08:09:34Z",26,0,26
"10.1371/journal.pmed.1001401","The Cost and Impact of Scaling Up Pre-exposure Prophylaxis for HIV Prevention: A Systematic Review of Cost-Effectiveness Modelling Studies","http://www.plosmedicine.org/article/info%3Adoi%2F10.1371%2Fjournal.pmed.1001401","23554579","3595225","699f5f86-597c-37d4-bdb4-816ab74cccdf","2014-11-02T22:07:26Z","2013-03-12",NA,NA,NA,0,NA,NA,NA,12891440,"WARN","EventCountDecreasingError","Event count decreased from 26 to 0",NA,"rwc-prod-alm03.int.plos.org",NA,"mendeley",FALSE,"2014-10-28T08:09:34Z",26,0,26
"10.1371/journal.pone.0055550","An Agent-Based Model of Cellular Dynamics and Circadian Variability in Human Endotoxemia","http://www.plosone.org/article/info%3Adoi%2F10.1371%2Fjournal.pone.0055550","23383223","3559552","f18392eb-2137-34a4-8f4b-767f732bec37","2014-11-02T22:41:03Z","2013-01-30",NA,NA,NA,1,NA,NA,NA,12891400,"WARN","EventCountDecreasingError","Event count decreased from 6 to 0",NA,"rwc-prod-alm03.int.plos.org",NA,"mendeley",FALSE,"2014-10-28T08:09:34Z",6,0,6
"10.1371/journal.pone.0055550","An Agent-Based Model of Cellular Dynamics and Circadian Variability in Human Endotoxemia","http://www.plosone.org/article/info%3Adoi%2F10.1371%2Fjournal.pone.0055550","23383223","3559552","f18392eb-2137-34a4-8f4b-767f732bec37","2014-11-02T22:41:03Z","2013-01-30",NA,NA,NA,0,NA,NA,NA,12891400,"WARN","EventCountDecreasingError","Event count decreased from 6 to 0",NA,"rwc-prod-alm03.int.plos.org",NA,"mendeley",FALSE,"2014-10-28T08:09:34Z",6,0,6
"10.1371/journal.pone.0055550","An Agent-Based Model of Cellular Dynamics and Circadian Variability in Human Endotoxemia","http://www.plosone.org/article/info%3Adoi%2F10.1371%2Fjournal.pone.0055550","23383223","3559552","f18392eb-2137-34a4-8f4b-767f732bec37","2014-11-02T22:41:03Z","2013-01-30",NA,NA,NA,2,NA,NA,NA,12891400,"WARN","EventCountDecreasingError","Event count decreased from 6 to 0",NA,"rwc-prod-alm03.int.plos.org",NA,"mendeley",FALSE,"2014-10-28T08:09:34Z",6,0,6
"10.1371/journal.pone.0055550","An Agent-Based Model of Cellular Dynamics and Circadian Variability in Human Endotoxemia","http://www.plosone.org/article/info%3Adoi%2F10.1371%2Fjournal.pone.0055550","23383223","3559552","f18392eb-2137-34a4-8f4b-767f732bec37","2014-11-02T22:41:03Z","2013-01-30",NA,NA,NA,1,NA,NA,NA,12891400,"WARN","EventCountDecreasingError","Event count decreased from 6 to 0",NA,"rwc-prod-alm03.int.plos.org",NA,"mendeley",FALSE,"2014-10-28T08:09:34Z",6,0,6
"10.1371/journal.pone.0055550","An Agent-Based Model of Cellular Dynamics and Circadian Variability in Human Endotoxemia","http://www.plosone.org/article/info%3Adoi%2F10.1371%2Fjournal.pone.0055550","23383223","3559552","f18392eb-2137-34a4-8f4b-767f732bec37","2014-11-02T22:41:03Z","2013-01-30",142,618,NA,781,NA,NA,NA,12891400,"WARN","EventCountDecreasingError","Event count decreased from 6 to 0",NA,"rwc-prod-alm03.int.plos.org",NA,"mendeley",FALSE,"2014-10-28T08:09:34Z",6,0,6
"10.1371/journal.pone.0055550","An Agent-Based Model of Cellular Dynamics and Circadian Variability in Human Endotoxemia","http://www.plosone.org/article/info%3Adoi%2F10.1371%2Fjournal.pone.0055550","23383223","3559552","f18392eb-2137-34a4-8f4b-767f732bec37","2014-11-02T22:41:03Z","2013-01-30",NA,NA,NA,0,NA,NA,NA,12891400,"WARN","EventCountDecreasingError","Event count decreased from 6 to 0",NA,"rwc-prod-alm03.int.plos.org",NA,"mendeley",FALSE,"2014-10-28T08:09:34Z",6,0,6
"10.1371/journal.pone.0055550","An Agent-Based Model of Cellular Dynamics and Circadian Variability in Human Endotoxemia","http://www.plosone.org/article/info%3Adoi%2F10.1371%2Fjournal.pone.0055550","23383223","3559552","f18392eb-2137-34a4-8f4b-767f732bec37","2014-11-02T22:41:03Z","2013-01-30",NA,NA,NA,1,NA,NA,NA,12891400,"WARN","EventCountDecreasingError","Event count decreased from 6 to 0",NA,"rwc-prod-alm03.int.plos.org",NA,"mendeley",FALSE,"2014-10-28T08:09:34Z",6,0,6
"10.1371/journal.pone.0055550","An Agent-Based Model of Cellular Dynamics and Circadian Variability in Human Endotoxemia","http://www.plosone.org/article/info%3Adoi%2F10.1371%2Fjournal.pone.0055550","23383223","3559552","f18392eb-2137-34a4-8f4b-767f732bec37","2014-11-02T22:41:03Z","2013-01-30",56,158,NA,214,NA,NA,NA,12891400,"WARN","EventCountDecreasingError","Event count decreased from 6 to 0",NA,"rwc-prod-alm03.int.plos.org",NA,"mendeley",FALSE,"2014-10-28T08:09:34Z",6,0,6
