"prefix","id","level","class_name","article","create_date","target_url","publisher"
"10.1371",59138,"WARN","Net::HTTPRequestTimeOut","10.1371/journal.ppat.1002132","2014-11-12T15:40:14Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/21799664/databaseLinks//1/json","Public Library of Science (PLoS)"
"10.1371",59137,"WARN","Net::HTTPRequestTimeOut","10.1371/journal.pbio.1000582","2014-11-12T13:19:23Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/21267068/databaseLinks//1/json","Public Library of Science (PLoS)"
"10.1371",59136,"WARN","Net::HTTPRequestTimeOut","10.1371/journal.pbio.1000582","2014-11-12T12:49:29Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/21267068/databaseLinks//1/json","Public Library of Science (PLoS)"
"10.1371",59135,"WARN","Net::HTTPRequestTimeOut","10.1371/journal.ppat.1002132","2014-11-12T12:45:54Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/21799664/databaseLinks//1/json","Public Library of Science (PLoS)"
"10.1371",59134,"WARN","Net::HTTPRequestTimeOut","10.1371/journal.pone.0016719","2014-11-12T12:27:04Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/21386897/databaseLinks//1/json","Public Library of Science (PLoS)"
"10.1371",59133,"WARN","Net::HTTPRequestTimeOut","10.1371/journal.pone.0020085","2014-11-12T12:26:35Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/21647448/databaseLinks//1/json","Public Library of Science (PLoS)"
"10.1371",59132,"WARN","Net::HTTPRequestTimeOut","10.1371/journal.pone.0020085","2014-11-12T12:25:13Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/21647448/databaseLinks//1/json","Public Library of Science (PLoS)"
"10.4103",59131,"WARN","Net::HTTPRequestTimeOut","10.4103/2230-8210.103049","2014-11-12T12:21:46Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/23226674/databaseLinks//1/json","Medknow"
"10.1371",59130,"WARN","Net::HTTPRequestTimeOut","10.1371/journal.pone.0016588","2014-11-12T12:18:41Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/21304899/databaseLinks//1/json","Public Library of Science (PLoS)"
"10.1007",59129,"WARN","Net::HTTPRequestTimeOut","10.1007/s11136-011-9929-0","2014-11-12T12:18:40Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/21590510/databaseLinks//1/json","Springer Science + Business Media"
"10.1371",59128,"WARN","Net::HTTPRequestTimeOut","10.1371/journal.pone.0030488","2014-11-12T12:17:05Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/22299042/databaseLinks//1/json","Public Library of Science (PLoS)"
"10.4103",59127,"WARN","Net::HTTPRequestTimeOut","10.4103/0971-4065.116340","2014-11-12T12:15:47Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/24049283/databaseLinks//1/json","Medknow"
"10.1371",59126,"WARN","Net::HTTPRequestTimeOut","10.1371/journal.pone.0030347","2014-11-12T12:15:47Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/22299037/databaseLinks//1/json","Public Library of Science (PLoS)"
"10.1371",59125,"WARN","Net::HTTPRequestTimeOut","10.1371/journal.pgen.1001287","2014-11-12T12:15:16Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/21304888/databaseLinks//1/json","Public Library of Science (PLoS)"
"10.1371",59124,"WARN","Net::HTTPRequestTimeOut","10.1371/journal.ppat.1002699","2014-11-12T12:14:26Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/22615561/databaseLinks//1/json","Public Library of Science (PLoS)"
"10.1371",59123,"WARN","Net::HTTPRequestTimeOut","10.1371/journal.pone.0026637","2014-11-12T12:09:58Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/22039521/databaseLinks//1/json","Public Library of Science (PLoS)"
"10.1371",59122,"WARN","Net::HTTPRequestTimeOut","10.1371/journal.pone.0019230","2014-11-12T12:09:40Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/21603656/databaseLinks//1/json","Public Library of Science (PLoS)"
"10.4103",59121,"WARN","Net::HTTPRequestTimeOut","10.4103/0970-9185.117101","2014-11-12T12:05:55Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/24106359/databaseLinks//1/json","Medknow"
"10.1007",59120,"WARN","Net::HTTPRequestTimeOut","10.1007/s12035-012-8286-5","2014-11-12T12:05:54Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/22773137/databaseLinks//1/json","Springer Science + Business Media"
"10.1371",59119,"WARN","Net::HTTPRequestTimeOut","10.1371/journal.pone.0035782","2014-11-12T12:03:37Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/22545136/databaseLinks//1/json","Public Library of Science (PLoS)"
"10.1371",59118,"WARN","Net::HTTPRequestTimeOut","10.1371/journal.pone.0031068","2014-11-12T12:03:37Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/22383994/databaseLinks//1/json","Public Library of Science (PLoS)"
"10.1371",59117,"WARN","Net::HTTPRequestTimeOut","10.1371/journal.pone.0021472","2014-11-12T12:01:34Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/21720546/databaseLinks//1/json","Public Library of Science (PLoS)"
"10.1371",59116,"WARN","Net::HTTPRequestTimeOut","10.1371/journal.pone.0034580","2014-11-12T12:01:32Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/22509327/databaseLinks//1/json","Public Library of Science (PLoS)"
"10.1371",59115,"WARN","Net::HTTPRequestTimeOut","10.1371/journal.pone.0018958","2014-11-12T12:01:32Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/21526152/databaseLinks//1/json","Public Library of Science (PLoS)"
"10.1371",59114,"WARN","Net::HTTPRequestTimeOut","10.1371/journal.pone.0033840","2014-11-12T12:00:34Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/22470482/databaseLinks//1/json","Public Library of Science (PLoS)"
"10.1371",59113,"WARN","Net::HTTPRequestTimeOut","10.1371/journal.pone.0034735","2014-11-12T12:00:20Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/22514660/databaseLinks//1/json","Public Library of Science (PLoS)"
"10.1371",59112,"WARN","Net::HTTPRequestTimeOut","10.1371/journal.pone.0018603","2014-11-12T12:00:20Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/21490935/databaseLinks//1/json","Public Library of Science (PLoS)"
"10.1186",59111,"WARN","Net::HTTPRequestTimeOut","10.1186/1472-6920-12-32","2014-11-12T11:58:31Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/22621409/databaseLinks//1/json","Springer Science + Business Media"
"10.1371",59110,"WARN","Net::HTTPRequestTimeOut","10.1371/journal.pone.0034519","2014-11-12T11:58:12Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/22496824/databaseLinks//1/json","Public Library of Science (PLoS)"
"10.1371",59109,"WARN","Net::HTTPRequestTimeOut","10.1371/journal.pone.0016943","2014-11-12T11:57:37Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/21399677/databaseLinks//1/json","Public Library of Science (PLoS)"
"10.1371",59108,"WARN","Net::HTTPRequestTimeOut","10.1371/journal.pone.0014664","2014-11-12T11:55:10Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/21326875/databaseLinks//1/json","Public Library of Science (PLoS)"
"10.1371",59107,"WARN","Net::HTTPRequestTimeOut","10.1371/journal.pone.0023936","2014-11-12T11:54:49Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/21949687/databaseLinks//1/json","Public Library of Science (PLoS)"
"10.4103",59106,"WARN","Net::HTTPRequestTimeOut","10.4103/0972-5229.117078","2014-11-12T11:54:31Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/24082619/databaseLinks//1/json","Medknow"
"10.4103",59105,"WARN","Net::HTTPRequestTimeOut","10.4103/0972-5229.114827","2014-11-12T11:53:13Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/23983413/databaseLinks//1/json","Medknow"
"10.1371",59104,"WARN","Net::HTTPRequestTimeOut","10.1371/journal.pgen.1001272","2014-11-12T11:52:55Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/21249184/databaseLinks//1/json","Public Library of Science (PLoS)"
"10.1371",59103,"WARN","Net::HTTPRequestTimeOut","10.1371/journal.pone.0017580","2014-11-12T11:52:20Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/21479262/databaseLinks//1/json","Public Library of Science (PLoS)"
"10.1371",59102,"WARN","Net::HTTPRequestTimeOut","10.1371/journal.pone.0016404","2014-11-12T11:51:44Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/21283772/databaseLinks//1/json","Public Library of Science (PLoS)"
"10.1016",59101,"WARN","Net::HTTPRequestTimeOut","10.1016/j.mvr.2011.07.004","2014-11-12T11:50:34Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/21787792/databaseLinks//1/json","Elsevier BV"
"10.1371",59100,"WARN","Net::HTTPRequestTimeOut","10.1371/journal.pone.0016616","2014-11-12T11:50:00Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/21390209/databaseLinks//1/json","Public Library of Science (PLoS)"
"10.1371",59099,"WARN","Net::HTTPRequestTimeOut","10.1371/journal.pntd.0000950","2014-11-12T11:49:59Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/21526218/databaseLinks//1/json","Public Library of Science (PLoS)"
"10.1371",59098,"WARN","Net::HTTPRequestTimeOut","10.1371/journal.pone.0019581","2014-11-12T11:49:42Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/21655095/databaseLinks//1/json","Public Library of Science (PLoS)"
"10.1371",59097,"WARN","Net::HTTPRequestTimeOut","10.1371/journal.pone.0034476","2014-11-12T11:49:40Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/22506021/databaseLinks//1/json","Public Library of Science (PLoS)"
"10.1186",59096,"WARN","Net::HTTPRequestTimeOut","10.1186/1477-7819-11-206","2014-11-12T11:48:28Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/23957966/databaseLinks//1/json","Springer Science + Business Media"
"10.1016",59095,"WARN","Net::HTTPRequestTimeOut","10.1016/j.pbb.2011.01.014","2014-11-12T11:47:51Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/21281662/databaseLinks//1/json","Elsevier BV"
"10.1016",59094,"WARN","Net::HTTPRequestTimeOut","10.1016/j.neuroscience.2013.11.023","2014-11-12T11:47:33Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/24269937/databaseLinks//1/json","Elsevier BV"
"10.1186",59093,"WARN","Net::HTTPRequestTimeOut","10.1186/1471-2407-13-234","2014-11-12T11:47:31Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/23663450/databaseLinks//1/json","Springer Science + Business Media"
"10.1007",59092,"WARN","Net::HTTPRequestTimeOut","10.1007/s11897-012-0122-8","2014-11-12T11:44:06Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/23143732/databaseLinks//1/json","Springer Science + Business Media"
"10.1371",59091,"WARN","Net::HTTPRequestTimeOut","10.1371/journal.pone.0032799","2014-11-12T11:44:06Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/22479340/databaseLinks//1/json","Public Library of Science (PLoS)"
"10.5114",59090,"WARN","Net::HTTPRequestTimeOut","10.5114/wo.2013.34622","2014-11-12T11:44:03Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/23788987/databaseLinks//1/json","Termedia Sp. z.o.o."
"10.1371",59089,"WARN","Net::HTTPRequestTimeOut","10.1371/journal.pone.0023420","2014-11-12T11:42:32Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/21858110/databaseLinks//1/json","Public Library of Science (PLoS)"
"10.1371",59088,"WARN","Net::HTTPRequestTimeOut","10.1371/journal.pone.0027020","2014-11-12T11:41:40Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/22046434/databaseLinks//1/json","Public Library of Science (PLoS)"
"10.1371",59087,"WARN","Net::HTTPRequestTimeOut","10.1371/journal.ppat.1002132","2014-11-12T11:39:35Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/21799664/databaseLinks//1/json","Public Library of Science (PLoS)"
"10.1016",59086,"WARN","Net::HTTPRequestTimeOut","10.1016/j.neurobiolaging.2009.12.001","2014-11-12T11:38:02Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/20031277/databaseLinks//1/json","Elsevier BV"
"10.1371",59085,"WARN","Net::HTTPRequestTimeOut","10.1371/journal.pone.0032067","2014-11-12T11:35:14Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/22363798/databaseLinks//1/json","Public Library of Science (PLoS)"
"10.1186",59084,"WARN","Net::HTTPRequestTimeOut","10.1186/1471-2458-13-538","2014-11-12T11:34:10Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/23734632/databaseLinks//1/json","Springer Science + Business Media"
"10.4093",59083,"WARN","Net::HTTPRequestTimeOut","10.4093/dmj.2013.37.4.249","2014-11-12T11:34:09Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/23991402/databaseLinks//1/json","Korean Diabetes Association (KAMJE)"
"10.1371",59082,"WARN","Net::HTTPRequestTimeOut","10.1371/journal.pone.0025731","2014-11-12T11:33:35Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/21980531/databaseLinks//1/json","Public Library of Science (PLoS)"
"10.1186",59081,"WARN","Net::HTTPRequestTimeOut","10.1186/1478-4491-11-37","2014-11-12T11:33:35Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/23945073/databaseLinks//1/json","Springer Science + Business Media"
"10.4103",59080,"WARN","Net::HTTPRequestTimeOut","10.4103/0253-7176.116237","2014-11-12T11:33:01Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/24049223/databaseLinks//1/json","Medknow"
"10.1371",59079,"WARN","Net::HTTPRequestTimeOut","10.1371/journal.pone.0031477","2014-11-12T11:32:36Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/22363655/databaseLinks//1/json","Public Library of Science (PLoS)"
"10.1371",59078,"WARN","Net::HTTPRequestTimeOut","10.1371/journal.pone.0022410","2014-11-12T11:30:27Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/21799847/databaseLinks//1/json","Public Library of Science (PLoS)"
"10.4103",59077,"WARN","Net::HTTPRequestTimeOut","10.4103/2277-9175.109742","2014-11-12T11:28:40Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/24516840/databaseLinks//1/json","Medknow"
"10.1007",59076,"WARN","Net::HTTPRequestTimeOut","10.1007/s11013-011-9240-0","2014-11-12T11:28:40Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/22173630/databaseLinks//1/json","Springer Science + Business Media"
"10.1371",59075,"WARN","Net::HTTPRequestTimeOut","10.1371/journal.pone.0020386","2014-11-12T11:28:40Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/21694766/databaseLinks//1/json","Public Library of Science (PLoS)"
"10.1371",59074,"WARN","Net::HTTPRequestTimeOut","10.1371/journal.pone.0037911","2014-11-12T11:24:48Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/22701586/databaseLinks//1/json","Public Library of Science (PLoS)"
"10.1371",59073,"WARN","Net::HTTPRequestTimeOut","10.1371/journal.pntd.0001450","2014-11-12T11:24:46Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/22479655/databaseLinks//1/json","Public Library of Science (PLoS)"
"10.1371",59072,"WARN","Net::HTTPRequestTimeOut","10.1371/journal.pone.0023185","2014-11-12T11:22:10Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/21858022/databaseLinks//1/json","Public Library of Science (PLoS)"
"10.1371",59071,"WARN","Net::HTTPRequestTimeOut","10.1371/journal.pone.0035611","2014-11-12T11:21:30Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/22558175/databaseLinks//1/json","Public Library of Science (PLoS)"
"10.1371",59070,"WARN","Net::HTTPRequestTimeOut","10.1371/journal.pbio.1001068","2014-11-12T11:21:12Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/21629733/databaseLinks//1/json","Public Library of Science (PLoS)"
"10.1371",59069,"WARN","Net::HTTPRequestTimeOut","10.1371/journal.pone.0033464","2014-11-12T11:20:34Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/22479402/databaseLinks//1/json","Public Library of Science (PLoS)"
"10.1371",59068,"WARN","Net::HTTPRequestTimeOut","10.1371/journal.pone.0022051","2014-11-12T11:20:08Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/21799769/databaseLinks//1/json","Public Library of Science (PLoS)"
"10.1371",59067,"WARN","Net::HTTPRequestTimeOut","10.1371/journal.pgen.1002784","2014-11-12T11:20:00Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/22792073/databaseLinks//1/json","Public Library of Science (PLoS)"
"10.1371",59066,"WARN","Net::HTTPRequestTimeOut","10.1371/journal.pone.0036842","2014-11-12T11:18:01Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/22701560/databaseLinks//1/json","Public Library of Science (PLoS)"
"10.1371",59065,"WARN","Net::HTTPRequestTimeOut","10.1371/journal.pone.0022293","2014-11-12T11:16:36Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/21829612/databaseLinks//1/json","Public Library of Science (PLoS)"
"10.1371",59064,"WARN","Net::HTTPRequestTimeOut","10.1371/journal.pone.0031845","2014-11-12T11:16:14Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/22359636/databaseLinks//1/json","Public Library of Science (PLoS)"
"10.1371",59063,"WARN","Net::HTTPRequestTimeOut","10.1371/journal.pbio.1000582","2014-11-12T11:10:17Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/21267068/databaseLinks//1/json","Public Library of Science (PLoS)"
"10.1371",59062,"WARN","Net::HTTPRequestTimeOut","10.1371/journal.pone.0020085","2014-11-12T10:45:52Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/21647448/databaseLinks//1/json","Public Library of Science (PLoS)"
"10.1371",59061,"WARN","Net::HTTPRequestTimeOut","10.1371/journal.pbio.1000582","2014-11-12T10:28:15Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/21267068/databaseLinks//1/json","Public Library of Science (PLoS)"
"10.1371",59031,"WARN","Net::HTTPRequestTimeOut","10.1371/journal.ppat.1002132","2014-11-12T09:45:37Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/21799664/databaseLinks//1/json","Public Library of Science (PLoS)"
"10.1371",59030,"WARN","Net::HTTPRequestTimeOut","10.1371/journal.pbio.1000582","2014-11-12T08:41:25Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/21267068/databaseLinks//1/json","Public Library of Science (PLoS)"
"10.1371",59029,"WARN","Net::HTTPRequestTimeOut","10.1371/journal.pone.0020085","2014-11-12T08:24:43Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/21647448/databaseLinks//1/json","Public Library of Science (PLoS)"
"10.1073",59025,"WARN","Net::HTTPRequestTimeOut","10.1073/pnas.1121491109","2014-11-11T21:32:16Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/22315421/databaseLinks//1/json","Proceedings of the National Academy of Sciences"
"10.1073",59024,"WARN","Net::HTTPRequestTimeOut","10.1073/pnas.1121491109","2014-11-11T20:32:05Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/22315421/databaseLinks//1/json","Proceedings of the National Academy of Sciences"
"10.1073",59022,"WARN","Net::HTTPRequestTimeOut","10.1073/pnas.1121491109","2014-11-11T16:56:08Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/22315421/databaseLinks//1/json","Proceedings of the National Academy of Sciences"
"10.1186",59021,"WARN","Net::HTTPRequestTimeOut","10.1186/1471-2164-12-185","2014-11-11T11:53:15Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/21486474/databaseLinks//1/json","Springer Science + Business Media"
"10.1186",58990,"WARN","Net::HTTPRequestTimeOut","10.1186/gb-2011-12-1-r7","2014-11-11T07:23:24Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/21247460/databaseLinks//1/json","Springer Science + Business Media"
"10.3390",58987,"WARN","Net::HTTPRequestTimeOut","10.3390/genes3030361","2014-11-10T17:56:18Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/24704974/databaseLinks//1/json","MDPI AG"
"10.3390",58986,"WARN","Net::HTTPRequestTimeOut","10.3390/genes3030361","2014-11-10T17:48:41Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/24704974/databaseLinks//1/json","MDPI AG"
"10.3390",58985,"WARN","Net::HTTPRequestTimeOut","10.3390/genes3030361","2014-11-10T16:56:11Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/24704974/databaseLinks//1/json","MDPI AG"
"10.3390",58984,"WARN","Net::HTTPRequestTimeOut","10.3390/genes3030361","2014-11-10T15:36:03Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/24704974/databaseLinks//1/json","MDPI AG"
"10.1186",58983,"WARN","Net::HTTPRequestTimeOut","10.1186/gb-2011-12-1-r7","2014-11-10T15:03:45Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/21247460/databaseLinks//1/json","Springer Science + Business Media"
"10.1186",58982,"WARN","Net::HTTPRequestTimeOut","10.1186/1471-2164-12-395","2014-11-10T10:55:04Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/21816042/databaseLinks//1/json","Springer Science + Business Media"
"10.1111",58981,"WARN","Net::HTTPRequestTimeOut","10.1111/j.1365-2133.2012.11040.x","2014-11-10T10:53:57Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/22564118/databaseLinks//1/json","Wiley-Blackwell"
"10.1038",58973,"WARN","Net::HTTPRequestTimeOut","10.1038/nature10163","2014-11-09T13:36:55Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/21677750/databaseLinks//1/json","Nature Publishing Group"
"10.1016",58945,"WARN","Net::HTTPRequestTimeOut","10.1016/j.tiv.2012.02.005","2014-11-07T21:30:56Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/22401947/databaseLinks//1/json","Elsevier BV"
"10.1080",58944,"WARN","Net::HTTPRequestTimeOut","10.1080/09602011.2014.903197","2014-11-07T21:30:54Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/24801811/databaseLinks//1/json","Informa UK Limited"
"10.3346",58943,"WARN","Net::HTTPRequestTimeOut","10.3346/jkms.2013.28.7.1114","2014-11-07T21:30:52Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/23853501/databaseLinks//1/json","Korean Academy of Medical Sciences (KAMJE)"
"10.5812",58942,"WARN","Net::HTTPRequestTimeOut","10.5812/hepatmon.19747","2014-11-07T21:30:49Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/25337146/databaseLinks//1/json","Kowsar Medical Institute"
"10.1371",58941,"WARN","Net::HTTPRequestTimeOut","10.1371/journal.pbio.1000582","2014-11-07T06:43:35Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/21267068/databaseLinks//1/json","Public Library of Science (PLoS)"
"10.1371",58940,"WARN","Net::HTTPRequestTimeOut","10.1371/journal.pone.0020085","2014-11-07T06:33:37Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/21647448/databaseLinks//1/json","Public Library of Science (PLoS)"
"10.1371",58938,"WARN","Net::HTTPRequestTimeOut","10.1371/journal.pbio.1000582","2014-11-07T02:13:39Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/21267068/databaseLinks//1/json","Public Library of Science (PLoS)"
"10.1371",58936,"WARN","Net::HTTPRequestTimeOut","10.1371/journal.pone.0020085","2014-11-07T00:32:39Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/21647448/databaseLinks//1/json","Public Library of Science (PLoS)"
"10.1073",58935,"WARN","Net::HTTPRequestTimeOut","10.1073/pnas.1121491109","2014-11-06T18:05:28Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/22315421/databaseLinks//1/json","Proceedings of the National Academy of Sciences"
"10.1073",58934,"WARN","Net::HTTPRequestTimeOut","10.1073/pnas.1121491109","2014-11-06T04:20:23Z","http://www.ebi.ac.uk/europepmc/webservices/rest/MED/22315421/databaseLinks//1/json","Proceedings of the National Academy of Sciences"
